X,Y1,Y2
"Oyó estas razones Cardenio bien clara y distintamente, como quien estaba tan junto de quien las decía, que sola la puerta del aposento de don Quijote estaba en medio; y así como las oyó, dando una gran voz dijo:",0,0
"Los yangüeses que se vieron maltratar de aquellos dos hombres solos, siendo ellos tantos, acudieron a sus estacas y, cogiendo a los dos en medio, comenzaron a menudear sobre ellos con grande ahínco y vehemencia.",1,0
"¡Ay, desdichada de mí",0,1
"Y quiso la suerte que dos o tres gatos se entraron por la reja de su estancia, y dando de una parte a otra parecía que una región de diablos andaba en ella: apagaron las velas que en el aposento ardían y andaban buscando por do escaparse.",1,0
"Por Dios, Sancho",0,1
"lo que quedó tan fuera de sí, que si Dorotea no llegara a tenerla, diera consigo en el suelo.",0,0
"Desnudóse luego de medio cuerpo arriba y, arrebatando el cordel, comenzó a darse, y comenzó don Quijote a contar los azotes.",0,0
"dijo el barbero-, mas no le entiendo.",0,0
"Llegó, pues, con el espacio y prosopopeya referida a hincarse de rodillas ante el duque, que en pie, con los demás que allí estaban, le atendía, pero el duque en ninguna manera le consintió hablar hasta que se levantase.",1,0
"Admirado quedó don Quijote de oír al Caballero del Bosque, y estuvo mil veces por decirle que mentía, y ya tuvo el mentís en el pico de la lengua, pero reportóse lo mejor que pudo, por hacerle confesar por su propia boca su mentira, y así, sosegadamente, le dijo:",0,0
"Llegó, en fin, Quiteria y, puesta de rodillas, le pidió la mano por señas, y no por palabras.",0,0
"El caminar tan a la ligera lo causa el calor y la pobreza, y el adónde voy es a la guerra.",0,0
"dijo el cura-, y por esta causa son más dignos de reprehensión los que hasta aquí han compuesto semejantes libros, sin tener advertencia a ningún buen discurso ni al arte y reglas por donde pudieran guiarse y hacerse famosos en prosa, como lo son en verso los dos príncipes de la poesía griega y latina.",0,0
Importa poco eso,0,1
"Y porque no se nos vaya el tiempo en ellas, venga el gran Caballero de la Triste Figura...",0,0
"En esto estaban, cuando sintieron un sordo estruendo y un áspero ruido, que por todos aquellos valles se estendía.",1,0
"El ventero, que vio a don Quijote atravesado en el asno, preguntó a Sancho qué mal traía.",1,0
subió sobre su famoso caballo Rocinante y comenzó a caminar por el antiguo y conocido campo de Montiel».,0,0
Ahí está el punto,0,1
"En efeto, todos cuantos perros topaba, aunque fuesen alanos o gozques, decía que eran podencos, y, así, no soltó más el canto.",1,0
Luego ¿también estás tú aporreado?,0,1
"hiciese tanto bien, que se lo dejase cobrar y gozar.",1,0
que sin duda eran blancas- una redonda pella de jabón napolitano.,0,0
Todo eso no me descontenta; prosigue adelante,0,1
"Puédeslo creer ansí, sin duda",0,1
"Y las buenas hijas (que lo eran sin duda ama y sobrina) le llevaron a la cama, donde le dieron de comer y regalaron lo posible.",1,0
"Socorra vuestra merced, señor caballero, por la virtud que Dios le dio, a mi pobre padre, que dos malos hombres le están moliendo como a cibera.",0,0
Este es El caballero Platir,0,1
"dijo Anselmo-, di lo que quisieres.",0,0
"Porque vea vuesa merced, señor don Lorenzo, si es ciencia mocosa lo que aprende el caballero que la estudia y la profesa, y si se puede igualar a las más estiradas que en los ginasios y escuelas se enseñan.",1,0
"No quiso vestirse por entonces, hasta que estuviesen junto de donde don Quijote estaba, y, así, dobló sus vestidos, y el cura acomodó su barba, y siguieron su camino, guiándolos Sancho Panza; el cual les fue contando lo que les aconteció con el loco que hallaron en la sierra, encubriendo, empero, el hallazgo de la maleta y de cuanto en ella venía, que, maguer que tonto, era un poco codicioso el mancebo.",1,0
"madre, porque a ser lo que ella dice no se anduviera hocicando con alguno de los que están en la rueda , a vuelta de cabeza y a cada traspuesta.",1,0
"respondió don Quijote-, que yo os ayudaré a todo.",0,0
"Calla, boba",0,1
"A lo menos, yo no los veo.",0,0
"Finalmente, el rumor se apaciguó por entonces, la albarda se",0,0
"No dijo más don Quijote y esperó a que la princesa le respondiese; la cual, como ya sabía la determinación de don Fernando de que se prosiguiese adelante en el engaño hasta llevar a su tierra a don Quijote, con mucho donaire y gravedad le respondió:",1,0
Lo mejor es que no corran,0,1
"concierto que el vencido quedase a merced del vencedor, y así vencido don Quijote, le había de mandar el bachiller caballero se volviese a su pueblo y casa y no saliese della en dos años o hasta tanto que por él le fuese mandado otra cosa, lo cual era claro que don Quijote vencido cumpliría indubitablemente, por no contravenir y faltar a las leyes de la caballería, y podría ser que en el tiempo de su reclusión se le olvidasen sus vanidades o se diese lugar de buscar a su locura algún conveniente remedio.",1,0
dijo don Quijote- ¿promete el autor segunda parte?,0,0
"Así que, aunque es mayor el trabajo del soldado, es mucho menor el premio.",0,0
"Finalmente, saltando, corriendo y brincando, llegó al pueblo la muchacha, y antes de entrar en su casa dijo a voces desde la puerta:",0,0
"Lloró, rogó, ofreció, aduló, porfió y fingió Lotario con tantos sentimientos, con muestras de tantas veras, que dio al través con el recato de Camila y vino a triunfar de lo que menos se pensaba y más deseaba.",1,0
"Salióle su temor tan verdadero y su sospecha tan cierta, que apenas hubo entrado su señor en el lecho, cuando dijo:",1,0
"Yo no tengo testigos ni del prestado ni de la vuelta, porque no me los ha vuelto.",0,0
"¿Cómo me puedo engañar en lo que digo, traidor escrupuloso?",0,1
No entiendo otra lengua que la mía,0,1
"Sean, pues, parte tan claros desengaños para que volváis, ya que no podáis hacer otra cosa, el amor en rabia, la voluntad en despecho, y acabadme con él la vida, que como yo la rinda delante de mi buen esposo, la daré por bien empleada; quizá con mi muerte quedará satisfecho de la fe que le mantuve hasta el último trance de la vida.",0,0
"Venid y lavadme a mí, y mirad que no se os acabe el agua.",0,0
"¡Buena ha estado la caza, señor general!",0,1
"Y apartando a Sancho entre unos árboles del jardín y asiéndole ambas las manos, le dijo:",0,0
"El barbero, que tan sin pensarlo ni temerlo vio venir aquella fantasma sobre sí, no tuvo otro remedio para poder guardarse del golpe de la lanza sino fue el dejarse caer del asno abajo; y no hubo tocado al suelo, cuando se levantó más ligero que un gamo y comenzó a correr por aquel llano, que no le alcanzara el viento.",0,0
"decirme tales razones, que no sé cómo es posible que tenga tanta habilidad la mentira, que las sepa componer de modo que parezcan tan verdaderas.",1,0
"Digo esto porque querría y es mi voluntad que uno de vosotros siguiese las letras, el otro la mercancía, y el otro sirviese al rey en la guerra, pues es dificultoso entrar a servirle en su casa; que ya que la guerra no dé muchas riquezas, suele dar mucho valor y mucha fama.",0,1
"Y el que más ha mostrado desearle ha sido el grande emperador de la China, pues en lengua chinesca habrá un mes que me escribió una carta con un propio, pidiéndome o por mejor decir suplicándome se le enviase, porque quería fundar un colegio donde se leyese la lengua castellana y quería que el libro que se leyese fuese el de la historia de don Quijote.",1,0
"Pues el del fuerte, si mal no me acuerdo",0,1
"había de dejar hablar todo aquello que quisiese, con que no fuese contra el prójimo ni contra la autoridad de vuesa merced; y hasta agora me parece que no he contravenido contra el tal capítulo.",1,0
"A lo cual dijo Dorotea que ella haría la doncella menesterosa mejor que el barbero, y más, que tenía allí vestidos con que hacerlo al natural, y que la dejasen el cargo de saber representar todo aquello que fuese menester para llevar adelante su intento, porque ella había leído muchos libros de caballerías y sabía bien el estilo que tenían las doncellas cuitadas cuando pedían sus dones a los andantes caballeros.",1,0
Pues ¡monta que es mala la reina!,0,0
Así que ponerme yo agora en cosa de tanta confusión a dar mi parecer será caer en juicio temerario.,1,0
"Pero la suerte lo ordenó de otra manera, porque él me venció a mí y me derribó del caballo, y, así, no tuvo efecto mi pensamiento: él prosiguió su camino, y yo me volví vencido, corrido y molido de la caída, que fue además peligrosa; pero no por esto se me quitó el deseo de volver a buscarle y a vencerle, como hoy se ha visto.",0,0
"Abrazáronse con él y por fuerza le volvieron al lecho; y después que hubo sosegado un poco, volviéndose a hablar con el cura le dijo:",0,0
¿No han vuestras mercedes leído,0,1
"Mas porque no es bien que los caballeros hagan sus fechos de armas ascuras, como los salteadores y rufianes, esperemos el día, para que el sol vea nuestras obras.",0,0
"Así que si tú tienes ceñido mi cuerpo con tus brazos, yo tengo atada mi alma con mis buenos deseos, que son tan diferentes de los tuyos como lo verás, si con hacerme fuerza quisieres pasar adelante en ellos.",1,0
"El duque y la duquesa, que de nada desto eran sabidores, estaban esperando en qué había de parar tan extraordinario lavatorio.",0,0
«¿Vos bueno?,0,1
"General gusto causó el cuento del cabrero a todos los que escuchado le habían; especialmente le recibió el canónigo, que con estraña curiosidad notó la manera con que le había contado, tan lejos de parecer rústico cabrero cuan cerca de mostrarse discreto cortesano, y, así, dijo que había dicho muy bien el cura en decir que los montes criaban letrados.",1,0
"dijo el cabrero-, que en nuestra aldea hubo un labrador aun más rico que el padre de Grisóstomo, el cual se llamaba Guillermo, y al cual dio Dios, amén de las muchas y grandes riquezas, una hija de cuyo parto murió su madre, que fue la más honrada mujer que hubo en todos estos contornos.",0,0
"Ya en esto volvían los criados del canónigo que a la venta habían ido por la acémila del repuesto, y haciendo mesa de una alhombra y de la verde yerba del prado, a la sombra de unos árboles se sentaron, y comieron allí, porque el boyero no perdiese la comodidad de aquel sitio, como queda dicho.",0,0
A lo que respondió Sancho:,0,0
respondió: «Dé donde diere».,0,0
"que la verdadera nobleza consiste en la virtud, y si esta a ti te falta negándome lo que tan justamente me debes, yo quedaré con más ventajas de noble que las que tú tienes.",1,0
"Murmuraba esto algo Sancho , y entreoyóle su señor y preguntóle:",1,0
"Subieron en esto al teatro con mucho acompañamiento dos principales personajes, que luego fueron conocidos de don Quijote ser el duque y la duquesa, sus huéspedes, los cuales se sentaron en dos riquísimas sillas, junto a los dos que parecían reyes.",1,0
"Los del escuadrón le recogieron en medio, creyendo que era alguno de los de su parcialidad.",0,0
"Y luego prosigue la historia, diciendo que en acabando de comer don Quijote el día que dio los consejos a Sancho, aquella tarde se los dio escritos, para que él buscase quien se los leyese, pero apenas se los hubo dado, cuando se le cayeron y vinieron a manos del duque, que los comunicó con la duquesa, y los dos se admiraron de nuevo de la locura y del ingenio de don Quijote; y así, llevando adelante sus burlas, aquella tarde enviaron a Sancho con mucho acompañamiento al lugar que para él había de ser ínsula.",1,0
"Dios te guíe, Sancho, y te gobierne en tu gobierno, y a mí me saque del escrúpulo que me queda que has de dar con toda la ínsula patas arriba, cosa que pudiera yo escusar con descubrir al duque quién eres, diciéndole que toda esa gordura y esa personilla que tienes no es otra cosa que un costal lleno de refranes y de malicias.",1,0
"Oyendo lo cual el venerable Montesinos se puso de rodillas ante el lastimado caballero, y, con lágrimas en los ojos, le dijo: «Ya, señor Durandarte, carísimo primo mío, ya hice lo que me mandastes en el aciago día de nuestra pérdida: yo os saqué el corazón lo mejor que pude, sin que os dejase una mínima parte en el pecho; yo le limpié con un pañizuelo de puntas; yo partí con él de carrera para Francia, habiéndoos primero puesto en el seno de la tierra, con tantas lágrimas, que fueron bastantes a lavarme las manos y limpiarme con ellas la sangre que tenían de haberos andado en las entrañas.",0,0
